directory => accepted comment count   Unaccepted comment count
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_utils_fw2x.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_a0_internal.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_utils.h => 3    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_a0.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_b0.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_b0.c => 0    1
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_a0.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_llh.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_llh_internal.h => 0    0
  drivers/net/ethernet/aquantia/atlantic/hw_atl => 3    1
File   drivers/net/ethernet/aquantia/atlantic/aq_hw_utils.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_hw_utils.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_drvinfo.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_ptp.c => 6    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2_llh_internal.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2_llh.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2_utils.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2_utils.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2_llh.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2_internal.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/hw_atl2/hw_atl2_utils_fw.c => 0    0
  drivers/net/ethernet/aquantia/atlantic/hw_atl2 => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_pci_func.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_phy.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_nic.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_macsec.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_macsec.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_vec.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/macsec/macsec_struct.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/macsec/macsec_api.c => 2    0
File   drivers/net/ethernet/aquantia/atlantic/macsec/MSS_Egress_registers.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/macsec/MSS_Ingress_registers.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/macsec/macsec_api.h => 0    0
  drivers/net/ethernet/aquantia/atlantic/macsec => 2    0
File   drivers/net/ethernet/aquantia/atlantic/aq_common.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_drvinfo.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_nic.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_hw.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_filters.c => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_ring.h => 0    0
File   drivers/net/ethernet/aquantia/atlantic/aq_vec.c => 0    0
  drivers/net/ethernet/aquantia/atlantic => 6    0
  drivers/net/ethernet/aquantia => 0    0
File   drivers/net/ethernet/dnet.h => 0    2
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp.h => 0    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_cpp.h => 12    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_target.c => 0    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_arm.h => 0    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp6000_pcie.c => 2    2
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_cppcore.c => 47    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_rtsym.c => 5    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_nffw.h => 1    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_nsp.h => 2    0
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_cpplib.c => 5    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/crc32.h => 1    0
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_nffw.c => 5    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_mip.c => 3    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp6000_pcie.h => 0    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_mutex.c => 7    0
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_nsp_cmds.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_hwinfo.c => 1    0
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_resource.c => 9    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_nsp_eth.c => 9    0
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp6000/nfp6000.h => 0    0
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp6000/nfp_xpb.h => 0    1
  drivers/net/ethernet/netronome/nfp/nfpcore/nfp6000 => 0    1
File   drivers/net/ethernet/netronome/nfp/nfpcore/nfp_nsp.c => 5    1
  drivers/net/ethernet/netronome/nfp/nfpcore => 114    15
File   drivers/net/ethernet/netronome/nfp/nfp_net_sriov.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_ethtool.c => 1    1
File   drivers/net/ethernet/netronome/nfp/Makefile => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_devlink.c => 0    0
File   drivers/net/ethernet/netronome/nfp/abm/main.c => 0    0
File   drivers/net/ethernet/netronome/nfp/abm/qdisc.c => 0    0
File   drivers/net/ethernet/netronome/nfp/abm/ctrl.c => 0    0
File   drivers/net/ethernet/netronome/nfp/abm/cls.c => 0    0
File   drivers/net/ethernet/netronome/nfp/abm/main.h => 5    0
  drivers/net/ethernet/netronome/nfp/abm => 5    0
File   drivers/net/ethernet/netronome/nfp/bpf/cmsg.c => 0    0
File   drivers/net/ethernet/netronome/nfp/bpf/main.c => 0    0
File   drivers/net/ethernet/netronome/nfp/bpf/main.h => 7    0
File   drivers/net/ethernet/netronome/nfp/bpf/verifier.c => 0    0
File   drivers/net/ethernet/netronome/nfp/bpf/fw.h => 0    1
File   drivers/net/ethernet/netronome/nfp/bpf/offload.c => 0    1
File   drivers/net/ethernet/netronome/nfp/bpf/jit.c => 0    0
  drivers/net/ethernet/netronome/nfp/bpf => 7    2
File   drivers/net/ethernet/netronome/nfp/flower/cmsg.c => 0    0
File   drivers/net/ethernet/netronome/nfp/flower/main.c => 0    0
File   drivers/net/ethernet/netronome/nfp/flower/metadata.c => 0    0
File   drivers/net/ethernet/netronome/nfp/flower/cmsg.h => 0    0
File   drivers/net/ethernet/netronome/nfp/flower/lag_conf.c => 2    0
File   drivers/net/ethernet/netronome/nfp/flower/match.c => 0    0
File   drivers/net/ethernet/netronome/nfp/flower/tunnel_conf.c => 13    0
File   drivers/net/ethernet/netronome/nfp/flower/action.c => 0    0
File   drivers/net/ethernet/netronome/nfp/flower/qos_conf.c => 0    0
File   drivers/net/ethernet/netronome/nfp/flower/main.h => 9    0
File   drivers/net/ethernet/netronome/nfp/flower/offload.c => 5    0
  drivers/net/ethernet/netronome/nfp/flower => 29    0
File   drivers/net/ethernet/netronome/nfp/nfp_port.c => 1    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_debugfs.c => 0    0
File   drivers/net/ethernet/netronome/nfp/ccm.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_hwmon.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_ctrl.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_asm.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_shared_buf.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_main.c => 1    2
File   drivers/net/ethernet/netronome/nfp/ccm_mbox.c => 1    0
File   drivers/net/ethernet/netronome/nfp/nfp_app.h => 2    0
File   drivers/net/ethernet/netronome/nfp/nic/main.c => 0    0
  drivers/net/ethernet/netronome/nfp/nic => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_netvf_main.c => 1    1
File   drivers/net/ethernet/netronome/nfp/ccm.h => 1    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_ctrl.h => 25    1
File   drivers/net/ethernet/netronome/nfp/nfp_net.h => 11    1
File   drivers/net/ethernet/netronome/nfp/nfp_app_nic.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_sriov.h => 1    0
File   drivers/net/ethernet/netronome/nfp/devlink_param.c => 1    0
File   drivers/net/ethernet/netronome/nfp/crypto/crypto.h => 0    0
File   drivers/net/ethernet/netronome/nfp/crypto/tls.c => 0    0
File   drivers/net/ethernet/netronome/nfp/crypto/fw.h => 0    0
  drivers/net/ethernet/netronome/nfp/crypto => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_app.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_common.c => 57    1
File   drivers/net/ethernet/netronome/nfp/nfp_abi.h => 5    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_repr.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_debugdump.c => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_main.h => 2    1
File   drivers/net/ethernet/netronome/nfp/nfp_asm.h => 0    0
File   drivers/net/ethernet/netronome/nfp/nfp_main.c => 2    1
File   drivers/net/ethernet/netronome/nfp/nfp_port.h => 4    0
File   drivers/net/ethernet/netronome/nfp/nfp_net_repr.h => 4    0
  drivers/net/ethernet/netronome/nfp => 120    9
File   drivers/net/ethernet/netronome/Makefile => 0    0
File   drivers/net/ethernet/netronome/Kconfig => 0    0
  drivers/net/ethernet/netronome => 0    0
File   drivers/net/ethernet/via/via-velocity.c => 66    42
File   drivers/net/ethernet/via/via-velocity.h => 3    65
File   drivers/net/ethernet/via/Makefile => 0    0
File   drivers/net/ethernet/via/Kconfig => 0    0
File   drivers/net/ethernet/via/via-rhine.c => 7    10
  drivers/net/ethernet/via => 76    117
File   drivers/net/ethernet/chelsio/Makefile => 0    0
File   drivers/net/ethernet/chelsio/cxgb4vf/Makefile => 0    0
File   drivers/net/ethernet/chelsio/cxgb4vf/sge.c => 44    99
File   drivers/net/ethernet/chelsio/cxgb4vf/t4vf_hw.c => 37    30
File   drivers/net/ethernet/chelsio/cxgb4vf/adapter.h => 9    31
File   drivers/net/ethernet/chelsio/cxgb4vf/t4vf_defs.h => 0    4
File   drivers/net/ethernet/chelsio/cxgb4vf/t4vf_common.h => 1    12
File   drivers/net/ethernet/chelsio/cxgb4vf/cxgb4vf_main.c => 6    162
  drivers/net/ethernet/chelsio/cxgb4vf => 97    338
File   drivers/net/ethernet/chelsio/Kconfig => 0    0
File   drivers/net/ethernet/chelsio/cxgb/mv88x201x.c => 1    1
File   drivers/net/ethernet/chelsio/cxgb/pm3393.c => 1    4
File   drivers/net/ethernet/chelsio/cxgb/vsc7326.c => 0    1
File   drivers/net/ethernet/chelsio/cxgb/espi.c => 1    6
File   drivers/net/ethernet/chelsio/cxgb/fpga_defs.h => 0    3
File   drivers/net/ethernet/chelsio/cxgb/Makefile => 0    0
File   drivers/net/ethernet/chelsio/cxgb/cphy.h => 1    1
File   drivers/net/ethernet/chelsio/cxgb/cpl5_cmd.h => 1    1
File   drivers/net/ethernet/chelsio/cxgb/my3126.c => 0    1
File   drivers/net/ethernet/chelsio/cxgb/elmer0.h => 1    0
File   drivers/net/ethernet/chelsio/cxgb/sge.c => 5    59
File   drivers/net/ethernet/chelsio/cxgb/mv88e1xxx.c => 0    9
File   drivers/net/ethernet/chelsio/cxgb/sge.h => 1    0
File   drivers/net/ethernet/chelsio/cxgb/tp.c => 0    2
File   drivers/net/ethernet/chelsio/cxgb/suni1x10gexp_regs.h => 104    3
File   drivers/net/ethernet/chelsio/cxgb/espi.h => 1    0
File   drivers/net/ethernet/chelsio/cxgb/regs.h => 1    0
File   drivers/net/ethernet/chelsio/cxgb/common.h => 1    0
File   drivers/net/ethernet/chelsio/cxgb/mv88e1xxx.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb/vsc7326_reg.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb/subr.c => 2    23
File   drivers/net/ethernet/chelsio/cxgb/tp.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb/gmac.h => 1    0
File   drivers/net/ethernet/chelsio/cxgb/cxgb2.c => 1    13
  drivers/net/ethernet/chelsio/cxgb => 123    127
File   drivers/net/ethernet/chelsio/cxgb3/t3cdev.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb3/cxgb3_main.c => 11    27
File   drivers/net/ethernet/chelsio/cxgb3/Makefile => 0    0
File   drivers/net/ethernet/chelsio/cxgb3/cxgb3_ioctl.h => 0    1
File   drivers/net/ethernet/chelsio/cxgb3/t3_hw.c => 62    34
File   drivers/net/ethernet/chelsio/cxgb3/firmware_exports.h => 0    3
File   drivers/net/ethernet/chelsio/cxgb3/aq100x.c => 0    5
File   drivers/net/ethernet/chelsio/cxgb3/mc5.c => 0    7
File   drivers/net/ethernet/chelsio/cxgb3/sge.c => 67    21
File   drivers/net/ethernet/chelsio/cxgb3/adapter.h => 0    1
File   drivers/net/ethernet/chelsio/cxgb3/l2t.h => 0    3
File   drivers/net/ethernet/chelsio/cxgb3/ael1002.c => 0    15
File   drivers/net/ethernet/chelsio/cxgb3/sge_defs.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb3/cxgb3_defs.h => 0    4
File   drivers/net/ethernet/chelsio/cxgb3/cxgb3_ctl_defs.h => 0    11
File   drivers/net/ethernet/chelsio/cxgb3/regs.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb3/version.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb3/common.h => 0    1
File   drivers/net/ethernet/chelsio/cxgb3/xgmac.c => 0    6
File   drivers/net/ethernet/chelsio/cxgb3/l2t.c => 0    11
File   drivers/net/ethernet/chelsio/cxgb3/vsc8211.c => 0    4
File   drivers/net/ethernet/chelsio/cxgb3/cxgb3_offload.h => 0    6
File   drivers/net/ethernet/chelsio/cxgb3/cxgb3_offload.c => 4    16
File   drivers/net/ethernet/chelsio/cxgb3/t3_cpl.h => 0    0
  drivers/net/ethernet/chelsio/cxgb3 => 144    176
File   drivers/net/ethernet/chelsio/inline_crypto/Makefile => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/ch_ipsec/Makefile => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/ch_ipsec/chcr_ipsec.h => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/ch_ipsec/chcr_ipsec.c => 1    3
  drivers/net/ethernet/chelsio/inline_crypto/ch_ipsec => 1    3
File   drivers/net/ethernet/chelsio/inline_crypto/Kconfig => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/ch_ktls/Makefile => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/ch_ktls/chcr_common.h => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/ch_ktls/chcr_ktls.h => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/ch_ktls/chcr_ktls.c => 0    23
  drivers/net/ethernet/chelsio/inline_crypto/ch_ktls => 0    23
File   drivers/net/ethernet/chelsio/inline_crypto/chtls/chtls_io.c => 0    18
File   drivers/net/ethernet/chelsio/inline_crypto/chtls/Makefile => 0    0
File   drivers/net/ethernet/chelsio/inline_crypto/chtls/chtls_cm.h => 0    4
File   drivers/net/ethernet/chelsio/inline_crypto/chtls/chtls_cm.c => 0    15
File   drivers/net/ethernet/chelsio/inline_crypto/chtls/chtls.h => 0    3
File   drivers/net/ethernet/chelsio/inline_crypto/chtls/chtls_main.c => 0    1
File   drivers/net/ethernet/chelsio/inline_crypto/chtls/chtls_hw.c => 0    2
  drivers/net/ethernet/chelsio/inline_crypto/chtls => 0    43
  drivers/net/ethernet/chelsio/inline_crypto => 0    0
File   drivers/net/ethernet/chelsio/libcxgb/libcxgb_cm.c => 0    0
File   drivers/net/ethernet/chelsio/libcxgb/libcxgb_ppm.h => 0    0
File   drivers/net/ethernet/chelsio/libcxgb/Makefile => 0    0
File   drivers/net/ethernet/chelsio/libcxgb/libcxgb_cm.h => 0    0
File   drivers/net/ethernet/chelsio/libcxgb/libcxgb_ppm.c => 0    0
  drivers/net/ethernet/chelsio/libcxgb => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_ptp.c => 12    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_fcoe.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_filter.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/t4_values.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_mqprio.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_debugfs.c => 1    0
File   drivers/net/ethernet/chelsio/cxgb4/t4fw_api.h => 0    7
File   drivers/net/ethernet/chelsio/cxgb4/t4_hw.h => 0    10
File   drivers/net/ethernet/chelsio/cxgb4/Makefile => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_u32.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4.h => 6    0
File   drivers/net/ethernet/chelsio/cxgb4/sched.c => 4    0
File   drivers/net/ethernet/chelsio/cxgb4/clip_tbl.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_zlib.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_cudbg.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_entity.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/sge.c => 66    32
File   drivers/net/ethernet/chelsio/cxgb4/t4_chip_type.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/t4_hw.c => 175    38
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_main.c => 13    45
File   drivers/net/ethernet/chelsio/cxgb4/smt.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/l2t.h => 0    2
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_cudbg.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_mps.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/srq.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/t4_pci_id_tbl.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_dcb.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_dcb.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_mqprio.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_zlib.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_uld.c => 2    0
File   drivers/net/ethernet/chelsio/cxgb4/srq.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/t4_tcb.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_flower.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_lib.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_flower.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_u32.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_if.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_debugfs.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_lib.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_u32_parse.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_uld.h => 0    2
File   drivers/net/ethernet/chelsio/cxgb4/t4_msg.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/clip_tbl.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/l2t.c => 1    10
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_matchall.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_fcoe.c => 2    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_ethtool.c => 6    0
File   drivers/net/ethernet/chelsio/cxgb4/t4fw_version.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/sched.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_filter.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_ptp.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_common.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_tc_matchall.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/t4_regs.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cudbg_lib_common.h => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/cxgb4_thermal.c => 0    0
File   drivers/net/ethernet/chelsio/cxgb4/smt.c => 2    0
  drivers/net/ethernet/chelsio/cxgb4 => 290    146
  drivers/net/ethernet/chelsio => 0    0
File   drivers/net/ethernet/sgi/Makefile => 0    0
File   drivers/net/ethernet/sgi/Kconfig => 0    0
File   drivers/net/ethernet/sgi/ioc3-eth.c => 0    0
File   drivers/net/ethernet/sgi/meth.h => 0    1
File   drivers/net/ethernet/sgi/meth.c => 0    11
  drivers/net/ethernet/sgi => 0    12
File   drivers/net/ethernet/altera/altera_sgdmahw.h => 0    0
File   drivers/net/ethernet/altera/altera_msgdmahw.h => 0    0
File   drivers/net/ethernet/altera/altera_utils.c => 0    0
File   drivers/net/ethernet/altera/Makefile => 0    0
File   drivers/net/ethernet/altera/altera_utils.h => 0    0
File   drivers/net/ethernet/altera/altera_msgdma.c => 0    0
File   drivers/net/ethernet/altera/Kconfig => 0    0
File   drivers/net/ethernet/altera/altera_tse_ethtool.c => 0    0
File   drivers/net/ethernet/altera/altera_tse.h => 0    0
File   drivers/net/ethernet/altera/altera_sgdma.c => 0    0
File   drivers/net/ethernet/altera/altera_tse_main.c => 0    0
File   drivers/net/ethernet/altera/altera_sgdma.h => 0    0
File   drivers/net/ethernet/altera/altera_msgdma.h => 0    0
  drivers/net/ethernet/altera => 0    0
File   drivers/net/ethernet/toshiba/Makefile => 0    0
File   drivers/net/ethernet/toshiba/Kconfig => 0    0
File   drivers/net/ethernet/toshiba/tc35815.c => 0    14
File   drivers/net/ethernet/toshiba/ps3_gelic_wireless.c => 0    32
File   drivers/net/ethernet/toshiba/spider_net_ethtool.c => 0    0
File   drivers/net/ethernet/toshiba/ps3_gelic_net.h => 0    3
File   drivers/net/ethernet/toshiba/spider_net.h => 0    0
File   drivers/net/ethernet/toshiba/spider_net.c => 57    0
File   drivers/net/ethernet/toshiba/ps3_gelic_net.c => 34    17
File   drivers/net/ethernet/toshiba/ps3_gelic_wireless.h => 0    1
  drivers/net/ethernet/toshiba => 91    67
File   drivers/net/ethernet/micrel/ksz884x.c => 147    30
File   drivers/net/ethernet/micrel/ks8851.h => 5    0
File   drivers/net/ethernet/micrel/ks8851_common.c => 24    1
File   drivers/net/ethernet/micrel/Makefile => 0    0
File   drivers/net/ethernet/micrel/Kconfig => 0    0
File   drivers/net/ethernet/micrel/ks8851_spi.c => 14    0
File   drivers/net/ethernet/micrel/ks8851_par.c => 11    1
File   drivers/net/ethernet/micrel/ks8842.c => 1    0
  drivers/net/ethernet/micrel => 202    32
File   drivers/net/ethernet/Makefile => 0    0
File   drivers/net/ethernet/alacritech/Makefile => 0    0
File   drivers/net/ethernet/alacritech/Kconfig => 0    0
File   drivers/net/ethernet/alacritech/slic.h => 0    0
File   drivers/net/ethernet/alacritech/slicoss.c => 0    0
  drivers/net/ethernet/alacritech => 0    0
File   drivers/net/ethernet/cisco/Makefile => 0    0
File   drivers/net/ethernet/cisco/Kconfig => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_cq.c => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_wq.c => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_enet.h => 0    0
File   drivers/net/ethernet/cisco/enic/enic_res.c => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_intr.c => 0    0
File   drivers/net/ethernet/cisco/enic/enic_ethtool.c => 0    0
File   drivers/net/ethernet/cisco/enic/rq_enet_desc.h => 0    0
File   drivers/net/ethernet/cisco/enic/enic_dev.c => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_vic.c => 0    0
File   drivers/net/ethernet/cisco/enic/Makefile => 0    0
File   drivers/net/ethernet/cisco/enic/enic_dev.h => 0    1
File   drivers/net/ethernet/cisco/enic/vnic_resource.h => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_cq.h => 0    0
File   drivers/net/ethernet/cisco/enic/enic_clsf.h => 0    0
File   drivers/net/ethernet/cisco/enic/enic_main.c => 0    2
File   drivers/net/ethernet/cisco/enic/enic.h => 0    0
File   drivers/net/ethernet/cisco/enic/Kconfig => 0    0
File   drivers/net/ethernet/cisco/enic/enic_clsf.c => 0    0
File   drivers/net/ethernet/cisco/enic/enic_pp.h => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_devcmd.h => 2    16
File   drivers/net/ethernet/cisco/enic/vnic_nic.h => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_stats.h => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_dev.c => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_rq.h => 0    0
File   drivers/net/ethernet/cisco/enic/enic_api.c => 0    0
File   drivers/net/ethernet/cisco/enic/enic_pp.c => 0    1
File   drivers/net/ethernet/cisco/enic/vnic_wq.h => 0    0
File   drivers/net/ethernet/cisco/enic/cq_enet_desc.h => 0    1
File   drivers/net/ethernet/cisco/enic/enic_res.h => 0    0
File   drivers/net/ethernet/cisco/enic/enic_api.h => 1    0
File   drivers/net/ethernet/cisco/enic/vnic_intr.h => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_rss.h => 0    0
File   drivers/net/ethernet/cisco/enic/wq_enet_desc.h => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_vic.h => 0    0
File   drivers/net/ethernet/cisco/enic/vnic_dev.h => 0    0
File   drivers/net/ethernet/cisco/enic/cq_desc.h => 0    2
File   drivers/net/ethernet/cisco/enic/vnic_rq.c => 0    0
  drivers/net/ethernet/cisco/enic => 3    23
  drivers/net/ethernet/cisco => 0    0
File   drivers/net/ethernet/google/Makefile => 0    0
File   drivers/net/ethernet/google/Kconfig => 0    0
File   drivers/net/ethernet/google/gve/gve.h => 0    0
File   drivers/net/ethernet/google/gve/gve_main.c => 0    0
File   drivers/net/ethernet/google/gve/Makefile => 0    0
File   drivers/net/ethernet/google/gve/gve_register.h => 0    0
File   drivers/net/ethernet/google/gve/gve_tx.c => 0    0
File   drivers/net/ethernet/google/gve/gve_adminq.c => 0    0
File   drivers/net/ethernet/google/gve/gve_adminq.h => 0    0
File   drivers/net/ethernet/google/gve/gve_ethtool.c => 0    0
File   drivers/net/ethernet/google/gve/gve_rx.c => 0    0
File   drivers/net/ethernet/google/gve/gve_desc.h => 0    0
  drivers/net/ethernet/google/gve => 0    0
  drivers/net/ethernet/google => 0    0
File   drivers/net/ethernet/rocker/rocker_hw.h => 0    0
File   drivers/net/ethernet/rocker/Makefile => 0    0
